coordinate_system,x_nm,segment_id,material,phi_tilde_with,phi_tilde_no,phi_RP_with_V,phi_RP_no_V,c_R1_with,c_O2_with,c_R1_no,c_O2_no,eta_Au_with_V,eta_Pd_with_V,eta_Au_no_V,eta_Pd_no_V,eta_with_V,eta_no_V,j_Au_with_A_per_m2,j_Pd_with_A_per_m2,j_Au_no_A_per_m2,j_Pd_no_A_per_m2,current_density_with_A_per_m2,current_density_no_A_per_m2,sigma_with_C_per_m2
continuous_Neumann_computational_halfcell,0.05,Au,Au,-7.526721401246016,0.0,-0.19327350567992843,0.0,0.0005385008939763393,1857.0071306955679,1.0,1.0,0.6908739742874767,nan,0.36699999999999966,nan,0.6908739742874767,0.36699999999999966,0.0693904629997349,nan,0.235120708157447,nan,0.0693904629997349,0.235120708157447,-0.0695630128562617
continuous_Neumann_computational_halfcell,0.055,Au,Au,-7.526559685416014,0.0,-0.19326935309027854,0.0,0.0005385879851371852,1856.7068475270337,1.0,1.0,0.6908698216978268,nan,0.36699999999999966,nan,0.6908698216978268,0.36699999999999966,0.06939607399473763,nan,0.235120708157447,nan,0.06939607399473763,0.235120708157447,-0.06956508915108664
continuous_Neumann_computational_halfcell,0.06,Au,Au,-7.526346531263227,0.0,-0.19326387965129188,0.0,0.0005387027996390176,1856.3111249284311,1.0,1.0,0.6908643482588401,nan,0.36699999999999966,nan,0.6908643482588401,0.36699999999999966,0.06940347041955484,nan,0.235120708157447,nan,0.06940347041955484,0.235120708157447,-0.06956782587057997
continuous_Neumann_computational_halfcell,0.065,Au,Au,-7.526073155442591,0.0,-0.19325685982148738,0.0,0.0005388500880905816,1855.8037237100689,1.0,1.0,0.6908573284290356,nan,0.36699999999999966,nan,0.6908573284290356,0.36699999999999966,0.0694129576832777,nan,0.235120708157447,nan,0.0694129576832777,0.235120708157447,-0.06957133578548222
continuous_Neumann_computational_halfcell,0.07,Au,Au,-7.525773725574111,0.0,-0.1932491709676955,0.0,0.0005390114600601774,1855.2481238309033,1.0,1.0,0.6908496395752437,nan,0.36699999999999966,nan,0.6908496395752437,0.36699999999999966,0.06942335061764199,nan,0.235120708157447,nan,0.06942335061764199,0.235120708157447,-0.06957518021237816
continuous_Neumann_computational_halfcell,0.075,Au,Au,-7.525489510381854,0.0,-0.19324187280111718,0.0,0.0005391646770781972,1854.7209090534802,1.0,1.0,0.6908423414086654,nan,0.36699999999999966,nan,0.6908423414086654,0.36699999999999966,0.06943321690413393,nan,0.235120708157447,nan,0.06943321690413393,0.235120708157447,-0.06957882929566732
continuous_Neumann_computational_halfcell,0.08,Au,Au,-7.525225558485947,0.0,-0.19323509496179866,0.0,0.0005393070094005355,1854.2314165572332,1.0,1.0,0.6908355635693469,nan,0.36699999999999966,nan,0.6908355635693469,0.36699999999999966,0.06944238102346273,nan,0.235120708157447,nan,0.06944238102346273,0.235120708157447,-0.06958221821532658
continuous_Neumann_computational_halfcell,0.085,Au,Au,-7.524945368990235,0.0,-0.193227900168315,0.0,0.0005394581387309699,1853.711953169186,1.0,1.0,0.6908283687758633,nan,0.36699999999999966,nan,0.6908283687758633,0.36699999999999966,0.06945211021781131,nan,0.235120708157447,nan,0.06945211021781131,0.235120708157447,-0.0695858156120684
continuous_Neumann_computational_halfcell,0.09,Au,Au,-7.524609168274381,0.0,-0.19321926710120635,0.0,0.0005396395354345265,1853.0888386351896,1.0,1.0,0.6908197357087547,nan,0.36699999999999966,nan,0.6908197357087547,0.36699999999999966,0.06946378612373219,nan,0.235120708157447,nan,0.06946378612373219,0.235120708157447,-0.06959013214562274
continuous_Neumann_computational_halfcell,0.095,Au,Au,-7.524215644366992,0.0,-0.193209162071261,0.0,0.0005398519382831509,1852.3597473415068,1.0,1.0,0.6908096306788092,nan,0.36699999999999966,nan,0.6908096306788092,0.36699999999999966,0.06947745529874362,nan,0.235120708157447,nan,0.06947745529874362,0.235120708157447,-0.06959518466059542
continuous_Neumann_computational_halfcell,0.1,Au,Au,-7.523803336930923,0.0,-0.19319857471199275,0.0,0.0005400745691447069,1851.5961630699578,1.0,1.0,0.690799043319541,nan,0.36699999999999966,nan,0.690799043319541,0.36699999999999966,0.069491779810948,nan,0.235120708157447,nan,0.069491779810948,0.235120708157447,-0.06960047834022953
continuous_Neumann_computational_halfcell,0.105,Au,Au,-7.523410197100521,0.0,-0.19318847954449636,0.0,0.0005402869357113678,1850.8683699400428,1.0,1.0,0.6907889481520446,nan,0.36699999999999966,nan,0.6907889481520446,0.36699999999999966,0.06950544114687245,nan,0.235120708157447,nan,0.06950544114687245,0.235120708157447,-0.06960552592397773
continuous_Neumann_computational_halfcell,0.11,Au,Au,-7.523033735207862,0.0,-0.1931788126383004,0.0,0.0005404903714442622,1850.1717196698007,1.0,1.0,0.6907792812458486,nan,0.36699999999999966,nan,0.6907792812458486,0.36699999999999966,0.0695185254532316,nan,0.235120708157447,nan,0.0695185254532316,0.235120708157447,-0.06961035937707571
continuous_Neumann_computational_halfcell,0.115,Au,Au,-7.52263358802484,0.0,-0.1931685375338123,0.0,0.0005407066904206744,1849.4315267709958,1.0,1.0,0.6907690061413605,nan,0.36699999999999966,nan,0.6907690061413605,0.36699999999999966,0.06953243566578228,nan,0.235120708157447,nan,0.06953243566578228,0.235120708157447,-0.06961549692931976
continuous_Neumann_computational_halfcell,0.12,Au,Au,-7.522173843775131,0.0,-0.19315673207721035,0.0,0.0005409553343643062,1848.5814566837237,1.0,1.0,0.6907572006847587,nan,0.36699999999999966,nan,0.6907572006847587,0.36699999999999966,0.06954842107174428,nan,0.235120708157447,nan,0.06954842107174428,0.235120708157447,-0.06962139965762074
continuous_Neumann_computational_halfcell,0.125,Au,Au,-7.5216607288882695,0.0,-0.19314355615269904,0.0,0.000541232977824901,1847.6331653307327,1.0,1.0,0.6907440247602473,nan,0.36699999999999966,nan,0.6907440247602473,0.36699999999999966,0.0695662665259433,nan,0.235120708157447,nan,0.0695662665259433,0.235120708157447,-0.06962798761987639
continuous_Neumann_computational_halfcell,0.13,Au,Au,-7.521136092005943,0.0,-0.1931300843627854,0.0,0.0005415170031055537,1846.6640830575689,1.0,1.0,0.6907305529703336,nan,0.36699999999999966,nan,0.6907305529703336,0.36699999999999966,0.0695845174342062,nan,0.235120708157447,nan,0.0695845174342062,0.235120708157447,-0.06963472351483321
continuous_Neumann_computational_halfcell,0.135,Au,Au,-7.520633485872837,0.0,-0.19311717828533903,0.0,0.0005417892412810528,1845.7361715701743,1.0,1.0,0.6907176468928873,nan,0.36699999999999966,nan,0.6907176468928873,0.36699999999999966,0.06960200643424963,nan,0.235120708157447,nan,0.06960200643424963,0.235120708157447,-0.0696411765535564
continuous_Neumann_computational_halfcell,0.14,Au,Au,-7.520142915848233,0.0,-0.19310458127485036,0.0,0.0005420550920463552,1844.8309307912239,1.0,1.0,0.6907050498823986,nan,0.36699999999999966,nan,0.6907050498823986,0.36699999999999966,0.06961908085721853,nan,0.235120708157447,nan,0.06961908085721853,0.235120708157447,-0.06964747505880073
continuous_Neumann_computational_halfcell,0.145,Au,Au,-7.519621269859908,0.0,-0.1930911862860481,0.0,0.0005423379266739332,1843.868833096057,1.0,1.0,0.6906916548935964,nan,0.36699999999999966,nan,0.6906916548935964,0.36699999999999966,0.06963724148258994,nan,0.235120708157447,nan,0.06963724148258994,0.235120708157447,-0.06965417255320186
continuous_Neumann_computational_halfcell,0.15,Au,Au,-7.519037526400126,0.0,-0.19307619673895646,0.0,0.0005426546053121699,1842.792800818,1.0,1.0,0.6906766653465047,nan,0.36699999999999966,nan,0.6906766653465047,0.36699999999999966,0.06965756959118209,nan,0.235120708157447,nan,0.06965756959118209,0.235120708157447,-0.06966166732674768
continuous_Neumann_computational_halfcell,0.155,Au,Au,-7.5184053163889155,0.0,-0.19305996265260214,0.0,0.0005429977854558092,1841.6281369556032,1.0,1.0,0.6906604312601504,nan,0.36699999999999966,nan,0.6906604312601504,0.36699999999999966,0.0696795921781498,nan,0.235120708157447,nan,0.0696795921781498,0.235120708157447,-0.06966978436992484
continuous_Neumann_computational_halfcell,0.16,Au,Au,-7.51776864020696,0.0,-0.19304361388251892,0.0,0.0005433436092898804,1840.455989363607,1.0,1.0,0.6906440824900671,nan,0.36699999999999966,nan,0.6906440824900671,0.36699999999999966,0.06970177737751353,nan,0.235120708157447,nan,0.06970177737751353,0.235120708157447,-0.06967795875496645
continuous_Neumann_computational_halfcell,0.165,Au,Au,-7.517155682589403,0.0,-0.1930278741651489,0.0,0.0005436767579867306,1839.3282135198556,1.0,1.0,0.6906283427726971,nan,0.36699999999999966,nan,0.6906283427726971,0.36699999999999966,0.06972314276906659,nan,0.235120708157447,nan,0.06972314276906659,0.235120708157447,-0.06968582861365145
continuous_Neumann_computational_halfcell,0.17,Au,Au,-7.516549177683142,0.0,-0.19301230014251727,0.0,0.0005440066006233469,1838.2129901625378,1.0,1.0,0.6906127687500655,nan,0.36699999999999966,nan,0.6906127687500655,0.36699999999999966,0.06974428968941691,nan,0.235120708157447,nan,0.06974428968941691,0.235120708157447,-0.06969361562496727
continuous_Neumann_computational_halfcell,0.175,Au,Au,-7.5159044581881975,0.0,-0.19299574483372803,0.0,0.0005443574453702187,1837.0282403686017,1.0,1.0,0.6905962134412763,nan,0.36699999999999966,nan,0.6905962134412763,0.36699999999999966,0.06976677606518533,nan,0.235120708157447,nan,0.06976677606518533,0.235120708157447,-0.0697018932793619
continuous_Neumann_computational_halfcell,0.18,Au,Au,-7.515196297133535,0.0,-0.19297756045273076,0.0,0.0005447430746405449,1835.7277890313,1.0,1.0,0.690578029060279,nan,0.36699999999999966,nan,0.690578029060279,0.36699999999999966,0.0697914834959966,nan,0.235120708157447,nan,0.0697914834959966,0.235120708157447,-0.06971098546986053
continuous_Neumann_computational_halfcell,0.185,Au,Au,-7.514445397194234,0.0,-0.19295827860928966,0.0,0.0005451522757975622,1834.349858554643,1.0,1.0,0.690558747216838,nan,0.36699999999999966,nan,0.690558747216838,0.36699999999999966,0.06981769162597001,nan,0.235120708157447,nan,0.06981769162597001,0.235120708157447,-0.06972062639158108
continuous_Neumann_computational_halfcell,0.19,Au,Au,-7.513696687633518,0.0,-0.19293905301107478,0.0,0.0005455605893535555,1832.976977286644,1.0,1.0,0.690539521618623,nan,0.36699999999999966,nan,0.690539521618623,0.36699999999999966,0.06984383310537234,nan,0.235120708157447,nan,0.06984383310537234,0.235120708157447,-0.06973023919068852
continuous_Neumann_computational_halfcell,0.195,Au,Au,-7.512972151945499,0.0,-0.19292044815712198,0.0,0.0005459560107016596,1831.6494010475417,1.0,1.0,0.6905209167646702,nan,0.36699999999999966,nan,0.6905209167646702,0.36699999999999966,0.06986913986384441,nan,0.235120708157447,nan,0.06986913986384441,0.235120708157447,-0.06973954161766492
continuous_Neumann_computational_halfcell,0.2,Au,Au,-7.512247682791738,0.0,-0.19290184501165666,0.0,0.0005463516822993513,1830.3229081156019,1.0,1.0,0.6905023136192049,nan,0.36699999999999966,nan,0.6905023136192049,0.36699999999999966,0.0698944534666143,nan,0.235120708157447,nan,0.0698944534666143,0.235120708157447,-0.06974884319039758
continuous_Neumann_computational_halfcell,0.205,Au,Au,-7.511478301862303,0.0,-0.19288208860757206,0.0,0.0005467721966115802,1828.9152341635743,1.0,1.0,0.6904825572151203,nan,0.36699999999999966,nan,0.6904825572151203,0.36699999999999966,0.06992134636878944,nan,0.235120708157447,nan,0.06992134636878944,0.235120708157447,-0.06975872139243988
continuous_Neumann_computational_halfcell,0.21,Au,Au,-7.510645333068451,0.0,-0.1928606993744216,0.0,0.0005472278305267748,1827.392439155325,1.0,1.0,0.6904611679819699,nan,0.36699999999999966,nan,0.6904611679819699,0.36699999999999966,0.0699504735836583,nan,0.235120708157447,nan,0.0699504735836583,0.235120708157447,-0.06976941600901511
continuous_Neumann_computational_halfcell,0.215,Au,Au,-7.509776026107724,0.0,-0.19283837703845952,0.0,0.0005477037463174395,1825.8045644632448,1.0,1.0,0.6904388456460078,nan,0.36699999999999966,nan,0.6904388456460078,0.36699999999999966,0.06998088440906128,nan,0.235120708157447,nan,0.06998088440906128,0.235120708157447,-0.06978057717699615
continuous_Neumann_computational_halfcell,0.22,Au,Au,-7.508914980987361,0.0,-0.1928162668526177,0.0,0.0005481755470473194,1824.233140982625,1.0,1.0,0.690416735460166,nan,0.36699999999999966,nan,0.690416735460166,0.36699999999999966,0.07001101924497874,nan,0.235120708157447,nan,0.07001101924497874,0.235120708157447,-0.06979163226991705
continuous_Neumann_computational_halfcell,0.225,Au,Au,-7.50807730530318,0.0,-0.19279475675446558,0.0,0.0005486349327549995,1822.705665092171,1.0,1.0,0.6903952253620138,nan,0.36699999999999966,nan,0.6903952253620138,0.36699999999999966,0.07004034865090565,nan,0.235120708157447,nan,0.07004034865090565,0.235120708157447,-0.06980238731899312
continuous_Neumann_computational_halfcell,0.23,Au,Au,-7.5072326667719,0.0,-0.19277306786214843,0.0,0.0005490985267159106,1821.166787645333,1.0,1.0,0.6903735364696967,nan,0.36699999999999966,nan,0.6903735364696967,0.36699999999999966,0.07006993428636527,nan,0.235120708157447,nan,0.07006993428636527,0.235120708157447,-0.0698132317651517
continuous_Neumann_computational_halfcell,0.235,Au,Au,-7.506337039912291,0.0,-0.19275006967559283,0.0,0.0005495905343997692,1819.5364319586433,1.0,1.0,0.6903505382831411,nan,0.36699999999999966,nan,0.6903505382831411,0.36699999999999966,0.07010131957081568,nan,0.235120708157447,nan,0.07010131957081568,0.235120708157447,-0.0698247308584295
continuous_Neumann_computational_halfcell,0.24,Au,Au,-7.505378887462541,0.0,-0.19272546593738243,0.0,0.0005501173782747321,1817.7938736205376,1.0,1.0,0.6903259345449306,nan,0.36699999999999966,nan,0.6903259345449306,0.36699999999999966,0.07013491149225738,nan,0.235120708157447,nan,0.07013491149225738,0.235120708157447,-0.06983703272753469
continuous_Neumann_computational_halfcell,0.245,Au,Au,-7.504391300850195,0.0,-0.19270010637954105,0.0,0.0005506609351933246,1815.9995309072046,1.0,1.0,0.6903005749870893,nan,0.36699999999999966,nan,0.6903005749870893,0.36699999999999966,0.07016955219405077,nan,0.235120708157447,nan,0.07016955219405077,0.235120708157447,-0.06984971250645539
continuous_Neumann_computational_halfcell,0.25,Au,Au,-7.50341728886385,0.0,-0.19267509539519082,0.0,0.0005511975468352772,1814.2315867360808,1.0,1.0,0.690275564002739,nan,0.36699999999999966,nan,0.690275564002739,0.36699999999999966,0.07020373350908458,nan,0.235120708157447,nan,0.07020373350908458,0.235120708157447,-0.0698622179986305
continuous_Neumann_computational_halfcell,0.255,Au,Au,-7.502464585764304,0.0,-0.19265063158709891,0.0,0.000551722924671417,1812.50398575618,1.0,1.0,0.6902511001946472,nan,0.36699999999999966,nan,0.6902511001946472,0.36699999999999966,0.07023718313259893,nan,0.235120708157447,nan,0.07023718313259893,0.235120708157447,-0.06987444990267645
continuous_Neumann_computational_halfcell,0.26,Au,Au,-7.501497424004571,0.0,-0.1926257965050096,0.0,0.0005522567881106646,1810.7518486483752,1.0,1.0,0.6902262651125579,nan,0.36699999999999966,nan,0.6902262651125579,0.36699999999999966,0.07027115670524058,nan,0.235120708157447,nan,0.07027115670524058,0.235120708157447,-0.0698868674437211
continuous_Neumann_computational_halfcell,0.265,Au,Au,-7.500473982624078,0.0,-0.1925995162572203,0.0,0.0005528222798847567,1808.8995982731803,1.0,1.0,0.6901999848647685,nan,0.36699999999999966,nan,0.6901999848647685,0.36699999999999966,0.07030712511215832,nan,0.235120708157447,nan,0.07030712511215832,0.235120708157447,-0.06990000756761576
continuous_Neumann_computational_halfcell,0.27,Au,Au,-7.499390266027844,0.0,-0.1925716882435937,0.0,0.0005534217073102944,1806.940325597522,1.0,1.0,0.690172156851142,nan,0.36699999999999966,nan,0.690172156851142,0.36699999999999966,0.07034523193463371,nan,0.235120708157447,nan,0.07034523193463371,0.235120708157447,-0.06991392157442906
continuous_Neumann_computational_halfcell,0.275,Au,Au,-7.4982843373647565,0.0,-0.1925432898615689,0.0,0.000554034090802996,1804.9430831063808,1.0,1.0,0.6901437584691171,nan,0.36699999999999966,nan,0.6901437584691171,0.36699999999999966,0.07038414109548534,nan,0.235120708157447,nan,0.07038414109548534,0.235120708157447,-0.06992812076544146
continuous_Neumann_computational_halfcell,0.28,Au,Au,-7.497196380319034,0.0,-0.19251535296035435,0.0,0.0005546371841059722,1802.9804503856242,1.0,1.0,0.6901158215679026,nan,0.36699999999999966,nan,0.6901158215679026,0.36699999999999966,0.07042243897225814,nan,0.235120708157447,nan,0.07042243897225814,0.235120708157447,-0.06994208921604873
continuous_Neumann_computational_halfcell,0.285,Au,Au,-7.496126450254829,0.0,-0.1924878789616081,0.0,0.0005552309246777765,1801.0524190098765,1.0,1.0,0.6900883475691564,nan,0.36699999999999966,nan,0.6900883475691564,0.36699999999999966,0.07046012259339474,nan,0.235120708157447,nan,0.07046012259339474,0.235120708157447,-0.06995582621542186
continuous_Neumann_computational_halfcell,0.29,Au,Au,-7.495034289239115,0.0,-0.19245983410953757,0.0,0.0005558376575130934,1799.0864535414169,1.0,1.0,0.6900603027170858,nan,0.36699999999999966,nan,0.6900603027170858,0.36699999999999966,0.07049861000057922,nan,0.235120708157447,nan,0.07049861000057922,0.235120708157447,-0.06996984864145712
continuous_Neumann_computational_halfcell,0.295,Au,Au,-7.493881488514674,0.0,-0.19243023213206487,0.0,0.0005564787970494035,1797.0136603627348,1.0,1.0,0.6900307007396131,nan,0.36699999999999966,nan,0.6900307007396131,0.36699999999999966,0.07053925713830667,nan,0.235120708157447,nan,0.07053925713830667,0.235120708157447,-0.06998464963019348
continuous_Neumann_computational_halfcell,0.3,Au,Au,-7.492671799374676,0.0,-0.192399169356069,0.0,0.0005571523707320783,1794.841146751356,1.0,1.0,0.6899996379636173,nan,0.36699999999999966,nan,0.6899996379636173,0.36699999999999966,0.07058193533049383,nan,0.235120708157447,nan,0.07058193533049383,0.235120708157447,-0.07000018101819142
continuous_Neumann_computational_halfcell,0.305,Au,Au,-7.491447241920882,0.0,-0.19236772478686226,0.0,0.0005578350537275232,1792.6446058164966,1.0,1.0,0.6899681933944105,nan,0.36699999999999966,nan,0.6899681933944105,0.36699999999999966,0.07062516438076334,nan,0.235120708157447,nan,0.07062516438076334,0.235120708157447,-0.07001590330279478
continuous_Neumann_computational_halfcell,0.31,Au,Au,-7.490244000568822,0.0,-0.1923368275791812,0.0,0.0005585066679077445,1790.488918863154,1.0,1.0,0.6899372961867294,nan,0.36699999999999966,nan,0.6899372961867294,0.36699999999999966,0.07066766672376504,nan,0.235120708157447,nan,0.07066766672376504,0.235120708157447,-0.07003135190663531
continuous_Neumann_computational_halfcell,0.315,Au,Au,-7.489054348385099,0.0,-0.1923062793184139,0.0,0.0005591714919611298,1788.3601263233102,1.0,1.0,0.6899067479259622,nan,0.36699999999999966,nan,0.6899067479259622,0.36699999999999966,0.07070971420001157,nan,0.235120708157447,nan,0.07070971420001157,0.235120708157447,-0.07004662603701896
continuous_Neumann_computational_halfcell,0.32,Au,Au,-7.487834615248431,0.0,-0.19227495862953087,0.0,0.0005598539480815162,1786.1801339916556,1.0,1.0,0.6898754272370791,nan,0.36699999999999966,nan,0.6898754272370791,0.36699999999999966,0.07075285084321983,nan,0.235120708157447,nan,0.07075285084321983,0.235120708157447,-0.07006228638146048
continuous_Neumann_computational_halfcell,0.325,Au,Au,-7.486550937024868,0.0,-0.19224199593871147,0.0,0.0005605730818724873,1783.8887244811883,1.0,1.0,0.6898424645462597,nan,0.36699999999999966,nan,0.6898424645462597,0.36699999999999966,0.07079827736686138,nan,0.235120708157447,nan,0.07079827736686138,0.235120708157447,-0.07007876772687018
continuous_Neumann_computational_halfcell,0.33,Au,Au,-7.485214811510698,0.0,-0.19220768648996406,0.0,0.0005613225784689946,1781.506816860096,1.0,1.0,0.6898081550975124,nan,0.36699999999999966,nan,0.6898081550975124,0.36699999999999966,0.07084559086166815,nan,0.235120708157447,nan,0.07084559086166815,0.235120708157447,-0.07009592245124388
continuous_Neumann_computational_halfcell,0.335,Au,Au,-7.483871079918768,0.0,-0.1921731817299736,0.0,0.0005620773523441274,1779.1145575062378,1.0,1.0,0.6897736503375218,nan,0.36699999999999966,nan,0.6897736503375218,0.36699999999999966,0.07089320558452371,nan,0.235120708157447,nan,0.07089320558452371,0.235120708157447,-0.0701131748312391
continuous_Neumann_computational_halfcell,0.34,Au,Au,-7.482550843635786,0.0,-0.19213928028987307,0.0,0.000562819917331295,1776.7672557532571,1.0,1.0,0.6897397488974213,nan,0.36699999999999966,nan,0.6897397488974213,0.36699999999999966,0.07094001892510626,nan,0.235120708157447,nan,0.07094001892510626,0.235120708157447,-0.07013012555128938
continuous_Neumann_computational_halfcell,0.345,Au,Au,-7.481238697813934,0.0,-0.19210558659916324,0.0,0.0005635589038572903,1774.4374069072103,1.0,1.0,0.6897060552067115,nan,0.36699999999999966,nan,0.6897060552067115,0.36699999999999966,0.07098657602057824,nan,0.235120708157447,nan,0.07098657602057824,0.235120708157447,-0.07014697239664429
continuous_Neumann_computational_halfcell,0.35,Au,Au,-7.479888746277643,0.0,-0.19207092212149654,0.0,0.0005643201948026707,1772.0436185163921,1.0,1.0,0.6896713907290448,nan,0.36699999999999966,nan,0.6896713907290448,0.36699999999999966,0.07103450641336287,nan,0.235120708157447,nan,0.07103450641336287,0.235120708157447,-0.07016430463547764
continuous_Neumann_computational_halfcell,0.355,Au,Au,-7.478472696731678,0.0,-0.19203456035846916,0.0,0.0005651198662118428,1769.5360927643208,1.0,1.0,0.6896350289660174,nan,0.36699999999999966,nan,0.6896350289660174,0.36699999999999966,0.07108481841260922,nan,0.235120708157447,nan,0.07108481841260922,0.235120708157447,-0.07018248551699133
continuous_Neumann_computational_halfcell,0.36,Au,Au,-7.477009584272048,0.0,-0.19199699009922855,0.0,0.0005659473052998935,1766.9489555570965,1.0,1.0,0.6895974587067768,nan,0.36699999999999966,nan,0.6895974587067768,0.36699999999999966,0.0711368399803952,nan,0.235120708157447,nan,0.0711368399803952,0.235120708157447,-0.07020127064661164
continuous_Neumann_computational_halfcell,0.365,Au,Au,-7.475545841258027,0.0,-0.19195940364841513,0.0,0.0005667763132936446,1764.364488326639,1.0,1.0,0.6895598722559634,nan,0.36699999999999966,nan,0.6895598722559634,0.36699999999999966,0.07118892206304703,nan,0.235120708157447,nan,0.07118892206304703,0.235120708157447,-0.07022006387201835
continuous_Neumann_computational_halfcell,0.37,Au,Au,-7.474106521715219,0.0,-0.1919224443511325,0.0,0.0005675926728779868,1761.826830726136,1.0,1.0,0.6895229129586807,nan,0.36699999999999966,nan,0.6895229129586807,0.36699999999999966,0.07124017230558241,nan,0.235120708157447,nan,0.07124017230558241,0.235120708157447,-0.07023854352065965
continuous_Neumann_computational_halfcell,0.375,Au,Au,-7.472668855805924,0.0,-0.1918855275163683,0.0,0.0005684092683692482,1759.2957322264901,1.0,1.0,0.6894859961239166,nan,0.36699999999999966,nan,0.6894859961239166,0.36699999999999966,0.07129140049918141,nan,0.235120708157447,nan,0.07129140049918141,0.235120708157447,-0.07025700193804175
continuous_Neumann_computational_halfcell,0.38,Au,Au,-7.471185986984089,0.0,-0.19184744994708136,0.0,0.0005692527699979236,1756.688860738697,1.0,1.0,0.6894479185546296,nan,0.36699999999999966,nan,0.6894479185546296,0.36699999999999966,0.07134427799688986,nan,0.235120708157447,nan,0.07134427799688986,0.235120708157447,-0.07027604072268523
continuous_Neumann_computational_halfcell,0.385,Au,Au,-7.46963608886327,0.0,-0.19180765117849563,0.0,0.0005701357378747868,1753.9682808300292,1.0,1.0,0.6894081197860439,nan,0.36699999999999966,nan,0.6894081197860439,0.36699999999999966,0.07139958760638611,nan,0.235120708157447,nan,0.07139958760638611,0.235120708157447,-0.0702959401069781
