C_tot_M,C_tot_mol_per_m3,lambda_D_nm,C_D_F_per_m2,g_Au,g_Pd,q_Au,q_Pd,E_mix_with_EDL_V,E_mix_without_EDL_V,i_mix_avg_with_EDL_A_per_m2,i_mix_avg_without_EDL_A_per_m2,i_mix_avg_ratio_with_over_without,Au_sigma_C_per_m2,Au_sigma_uC_per_cm2,Au_phi_RP_tilde,Au_phi_RP_V,Au_phi_RP_mV,Au_eta_RP_V,Au_eta_RP_mV,Au_eta_RP_star_beta_eta,Au_f_eta,Au_exp_f_eta,Au_c_Red1_star,Au_c_Ox2_star,Au_reactant_star,Au_reactant_times_exp_f_eta,Au_j_model_A_per_m2,Pd_sigma_C_per_m2,Pd_sigma_uC_per_cm2,Pd_phi_RP_tilde,Pd_phi_RP_V,Pd_phi_RP_mV,Pd_eta_RP_V,Pd_eta_RP_mV,Pd_eta_RP_star_beta_eta,Pd_f_eta,Pd_exp_f_eta,Pd_c_Red1_star,Pd_c_Ox2_star,Pd_reactant_star,Pd_reactant_times_exp_f_eta,Pd_j_model_A_per_m2
0.01,10.0,3.0412178890177213,0.2285445399406402,2.187757362874934,2.187757362874934,0.6862998383609308,0.6862998383609308,0.6249104327868923,0.46699999999999986,0.04315057812685645,0.11756035407872402,0.3670504266936859,-0.047853323274572784,-4.7853323274572785,-8.154076289311629,-0.2093829206639622,-209.38292066396218,0.7342933534508544,734.2933534508544,28.595856833910656,14.297928416955328,1619986.5698454226,0.00028756078634452754,3477.525613669371,0.00028756078634452754,465.8446118923236,0.0863011562537129,-0.024325811151642604,-2.4325811151642602,-4.145052137586406,-0.10643794490982253,-106.43794490982253,-0.10265162230328514,-102.65162230328515,-3.997599980114591,1.9987999900572955,7.380194476225822,0.015842609934343683,63.120912787999366,63.120912787999366,465.84461189232474,-0.08630115625371307
0.01539926526059,15.39926526059,2.4507416771457873,0.28360954962592466,1.7629871795907084,1.7629871795907084,0.6380728772877862,0.6380728772877862,0.6181363015774823,0.46699999999999986,0.04629922988687333,0.11756035407872402,0.39383370567146436,-0.056435965524225695,-5.6435965524225695,-7.749409775008269,-0.19899176737406632,-198.9917673740663,0.7171280689515487,717.1280689515487,27.92738282996021,13.963691414980104,1159722.6213697747,0.00043099685063082934,2320.202568850209,0.00043099685063082934,499.8367974157026,0.09259845977374666,-0.029291431320809663,-2.9291431320809664,-4.0221036725955805,-0.10328083578089836,-103.28083578089836,-0.11258286264161926,-112.58286264161926,-4.384355934752505,2.1921779673762525,8.954694925035033,0.017915237476178934,55.818406054045,55.818406054045,499.83679741570154,-0.09259845977374659
0.02548296747979,25.482967479790002,1.9051208779616884,0.36483445819377425,1.3704845821729794,1.3704845821729794,0.5781453262677125,0.5781453262677125,0.6091417805180126,0.46699999999999986,0.050533784103411264,0.11756035407872402,0.4298539630934714,-0.06767776974694827,-6.767776974694827,-7.2240992708389316,-0.18550267998809092,-185.50267998809093,0.6946444605061035,694.6444605061035,27.051795375444748,13.525897687722374,748553.2987506374,0.0007288087027836487,1372.1021664265938,0.0007288087027836487,545.5521586268732,0.10106756820682254,-0.036038669217026684,-3.6038669217026684,-3.84686027607267,-0.09878088104793406,-98.78088104793406,-0.1260773384340533,-126.0773384340533,-4.909876281621536,2.454938140810768,11.645713132225117,0.02134665393229646,46.845749369977284,46.845749369977284,545.552158626871,-0.10106756820682201
0.04216965034286,42.16965034286,1.480974348905079,0.4693219324282493,1.0653667886625793,1.0653667886625793,0.5158244988302798,0.5158244988302798,0.5990336923572559,0.46699999999999986,0.0553487439420945,0.11756035407872402,0.47081130688863304,-0.08012288893660872,-8.012288893660873,-6.648432543963519,-0.1707205297695267,-170.7205297695267,0.6697542221267826,669.7542221267826,26.082485643970234,13.041242821985117,461041.2613493367,0.001296052018710674,771.5739689173976,0.001296052018710674,597.5334574807233,0.110697487884189,-0.0438097263488797,-4.3809726348879705,-3.635240993749869,-0.09334685494498472,-93.34685494498473,-0.14161945269775933,-141.61945269775933,-5.51513856854344,2.75756928427172,15.76148465943596,0.026377576790241185,37.9109881075189,37.9109881075189,597.5334574807182,-0.11069748788418811
0.06978305848599,69.78305848599,1.1512576695194447,0.603734300067619,0.8281788858840708,0.8281788858840708,0.45300757616155274,0.45300757616155274,0.5879676690158839,0.46699999999999986,0.0606664188045561,0.11756035407872402,0.5160448799255145,-0.09354454687805785,-9.354454687805786,-6.034011622646534,-0.1549432372280004,-154.9432372280004,0.6429109062438844,642.9109062438844,25.037116495077107,12.518558247538554,273363.6523188494,0.002395863374588926,417.3860707610577,0.002395863374588926,654.9419625345924,0.1213328376091122,-0.05252011509017431,-5.252011509017431,-3.3877654599145877,-0.08699210080376747,-86.99210080376747,-0.15904023018034857,-159.04023018034857,-6.193562329954863,3.0967811649774317,22.126614610507723,0.03378408450861638,29.59973651927604,29.59973651927604,654.9419625345922,-0.1213328376091122
0.11547819846895,115.47819846895,0.8949474530786109,0.776641959160643,0.6437973046683902,0.6437973046683902,0.3916524883207945,0.3916524883207945,0.5761947643134879,0.46699999999999986,0.06635318951286427,0.11756035407872402,0.564418081527987,-0.10761826737448224,-10.761826737448224,-5.396332017781636,-0.13856870093754764,-138.56870093754765,0.6147634652510356,614.7634652510357,23.940960321131403,11.970480160565701,158020.51740399122,0.004533178101631745,220.59578899846088,0.004533178101631745,716.3351491042911,0.13270637902572854,-0.06199220399854182,-6.199220399854182,-3.108491926617876,-0.07982082768942846,-79.82082768942846,-0.1779844079970836,-177.9844079970836,-6.931312432332384,3.465656216166192,31.997450129323553,0.04466826759699455,22.387257303600553,22.387257303600553,716.3351491042931,-0.13270637902572902
0.19109529749704,191.09529749703998,0.6957008539245898,0.999069843574089,0.5004655112112,0.5004655112112,0.3335401630172866,0.3335401630172866,0.5640451335773002,0.46699999999999986,0.07223016055557911,0.11756035407872402,0.6144091783460465,-0.12194711030955159,-12.194711030955158,-4.753452739359349,-0.12206064580359663,-122.06064580359663,0.5861057793808969,586.1057793808969,22.824933492776733,11.412466746388366,90442.24474833708,0.008621874665464997,115.98405669308899,0.008621874665464997,779.7816986834722,0.14446032111115822,-0.07196262253584806,-7.196262253584806,-2.805076105175384,-0.07202962135100364,-72.02962135100364,-0.19792524507169607,-197.92524507169605,-7.707875803707256,3.853937901853628,47.178482143516455,0.06050216646937148,16.52833374993668,16.52833374993668,779.7816986834681,-0.14446032111115772
0.31622776601684,316.22776601684,0.5408135153482233,1.285200394552387,0.3890443872561534,0.3890443872561534,0.2800806013295598,0.2800806013295598,0.5518940865153315,0.46699999999999986,0.07809521390160862,0.11756035407872402,0.6642989000297868,-0.13610289093481007,-13.610289093481006,-4.124107876129514,-0.10590013161504848,-105.90013161504848,0.55779421813038,557.79421813038,21.722385923117354,10.861192961558677,52114.211369749566,0.016177920861573075,61.81264011343198,0.016177920861573075,843.0995873031003,0.15619042780321724,-0.08210893603452703,-8.210893603452703,-2.4880155555461423,-0.06388804141561452,-63.88804141561452,-0.218217872069054,-218.21787206905398,-8.498139059766043,4.2490695298830214,70.04021169379446,0.08307466015709772,12.037364921011502,12.037364921011502,843.0995873031011,-0.15619042780321724
0.52329911468149,523.2991146814901,0.42040951471221355,1.6532778611839722,0.302429501863608,0.302429501863608,0.23220412423925482,0.23220412423925482,0.5401171065187389,0.46699999999999986,0.0837508606537041,0.11756035407872402,0.7124073528871862,-0.14967523882228911,-14.967523882228912,-3.5256372537316176,-0.09053241583668292,-90.53241583668293,0.5306495223554218,530.6495223554218,20.665280025953987,10.332640012976993,30719.103779049987,0.029433045073764735,33.975417680835,0.029433045073764735,904.1567661544349,0.1675017213074082,-0.09209054814023322,-9.209054814023322,-2.16921562841309,-0.05570179720079469,-55.701797200794694,-0.23818109628046638,-238.1810962804664,-9.275574261664564,4.637787130832282,103.31547081958612,0.11426720972183671,8.751416985102926,8.751416985102926,904.1567661544318,-0.16750172130740745
0.86596432336007,865.96432336007,0.3268116551169266,2.1267715897590125,0.23509811886129986,0.23509811886129986,0.19034772644463974,0.19034772644463974,0.529044826246791,0.46699999999999986,0.08902992415077642,0.11756035407872402,0.7573124872621405,-0.16231713401153514,-16.231713401153513,-2.9721931751619914,-0.07632090573013883,-76.32090573013883,0.5053657319769298,505.3657319769298,19.68064405385356,9.84032202692678,18775.76134721451,0.05119091648072398,19.534715702473342,0.05119091648072398,961.1484309872635,0.17805984830155283,-0.10159321349488311,-10.15932134948831,-1.8602759199211105,-0.04776874676344287,-47.76874676344287,-0.2571864269897661,-257.1864269897661,-10.015705863687346,5.007852931843673,149.5832257394706,0.15562968311338113,6.4255094529201635,6.4255094529201635,961.1484309872591,-0.1780598483015519
1.0,1000.0,0.30412178890177216,2.285445399406402,0.2187757362874934,0.2187757362874934,0.17950450585265593,0.17950450585265593,0.5260483104771886,0.46699999999999986,0.09045095067661652,0.11756035407872402,0.7694001212011172,-0.16572027055333685,-16.572027055333685,-2.823828391235876,-0.07251114841613776,-72.51114841613776,0.49855945889332637,498.5594588933264,19.415584851347447,9.707792425673723,16445.257646664835,0.059378184092991046,16.84120212288606,0.059378184092991046,976.4895360003333,0.18090190135323303,-0.10418310849228604,-10.418310849228604,-1.7752518666872346,-0.045585472538239365,-45.585472538239365,-0.262366216984572,-262.366216984572,-10.21742433550122,5.10871216775061,165.45713657212673,0.1694407676397985,5.901767407745846,5.901767407745846,976.4895360003309,-0.1809019013532329
1.43301257023696,1433.01257023696,0.254051952162355,2.7358724756447357,0.1827570562776944,0.1827570562776944,0.15451783213440046,0.15451783213440046,0.5189289674004517,0.46699999999999986,0.09381245869715821,0.11756035407872402,0.7979940127973493,-0.17377661389450835,-17.377661389450836,-2.4735972949097533,-0.06351780481053167,-63.517804810531665,0.48244677221098337,482.44677221098334,18.788102552328137,9.394051276164069,12016.683755809801,0.08428112894965661,11.86505226570146,0.08428112894965661,1012.7796731706499,0.18762491739431642,-0.11036545130458837,-11.036545130458837,-1.5709805576269846,-0.0403401299903716,-40.3401299903716,-0.27473090260917665,-274.73090260917667,-10.698946847254653,5.349473423627327,210.49742570702065,0.20784128205104035,4.811363700857206,4.811363700857206,1012.7796731706457,-0.18762491739431575
2.37137370566166,2371.37370566166,0.1974911034749087,3.5194179944065525,0.14206894457965924,0.14206894457965924,0.12439611921323016,0.12439611921323016,0.5099258812174717,0.46699999999999986,0.09803128923651022,0.11756035407872402,0.8338805203909457,-0.18390926431203217,-18.390926431203216,-2.035008716775698,-0.052255590158464,-52.255590158464,0.46218147137593574,462.18147137593576,17.998903469084716,8.999451734542358,8098.642504208285,0.13067934339653567,7.652318828734719,0.13067934339653567,1058.325284853214,0.19606257847302044,-0.1182389732530244,-11.82389732530244,-1.308348125542314,-0.03359617227647947,-33.59617227647947,-0.29047794650604875,-290.47794650604874,-11.312189784448691,5.6560948922243455,286.02948280122314,0.27026613357432416,3.7000566322343027,3.7000566322343027,1058.3252848532131,-0.19606257847302044
3.92418975848454,3924.18975848454,0.15352267762466165,4.527368555960801,0.11043942939915782,0.11043942939915782,0.09945560872141847,0.09945560872141847,0.5020980757001969,0.46699999999999986,0.1016676578025311,0.11756035407872402,0.8648124497349642,-0.19267233897274993,-19.267233897274995,-1.6573225377486298,-0.04255724635430324,-42.55724635430324,0.4446553220545002,444.6553220545002,17.316376173297265,8.658188086648632,5757.093851222518,0.19064875218647553,5.245248072863806,0.19064875218647553,1097.582758956004,0.20333531560506224,-0.12513150962685632,-12.513150962685632,-1.0763520710486068,-0.027638905046090467,-27.638905046090468,-0.3042630192537126,-304.26301925371257,-11.849026955702783,5.9245134778513915,374.0963849011039,0.34083660830909696,2.93395713846889,2.93395713846889,1097.5827589559992,-0.20333531560506152
6.49381631576211,6493.816315762109,0.11934316093403305,5.823993078991691,0.08585175037442955,0.08585175037442955,0.07906397014585614,0.07906397014585614,0.49542910269021917,0.46699999999999986,0.10474079751277474,0.11756035407872402,0.8909534029017581,-0.20010599842931123,-20.010599842931125,-1.3380513301046433,-0.034358900451158435,-34.35890045115843,0.42978800314137755,429.78800314137754,16.73739269054373,8.368696345271864,4310.013628991794,0.2623564168301647,3.8116086966050684,0.2623564168301647,1130.7597321914618,0.20948159502554947,-0.13103579619025044,-13.103579619025044,-0.8761987284735142,-0.02249930492928001,-22.499304929280008,-0.3160715923805008,-316.0715923805008,-12.308892573387421,6.154446286693711,470.80607868285466,0.41636261469128377,2.4017526183071456,2.4017526183071456,1130.7597321914661,-0.20948159502555003
10.0,10000.0,0.09617175390145177,7.227212930077464,0.0691829623448829,0.0691829623448829,0.06470638308073486,0.06470638308073486,0.4905802818826732,0.46699999999999986,0.10696013375585511,0.11756035407872402,0.9098316740712563,-0.2054932287517993,-20.54932287517993,-1.1072869528375249,-0.02843326061372827,-28.433260613728272,0.4190135424964015,419.0135424964015,16.317798896567,8.1588994482835,3494.338786241393,0.330454284056962,3.026137194298335,0.330454284056962,1154.719221859873,0.21392026751171023,-0.1353462074828544,-13.53462074828544,-0.7293042723213965,-0.018727303151618045,-18.727303151618045,-0.3246924149657087,-324.69241496570874,-12.644616446249152,6.322308223124576,556.8568600363676,0.4822443841711201,2.073637418751483,2.073637418751483,1154.719221859869,-0.21392026751170926
10.74607828321318,10746.078283213179,0.09277319990827564,7.491966904148999,0.06673814852587022,0.06673814852587022,0.06256282164287078,0.06256282164287078,0.48984511965128064,0.46699999999999986,0.10729548706336399,0.11756035407872402,0.9126842795277208,-0.2063087745371117,-20.630877453711168,-1.072396446206105,-0.02753733127449606,-27.537331274496058,0.4173824509257767,417.3824509257767,16.254278696067587,8.127139348033793,3385.1021022367413,0.3421875001133023,2.922374428256112,0.3421875001133023,1158.3396259926747,0.214590974126728,-0.13600098616032696,-13.600098616032696,-0.7069353912168421,-0.01815290802806544,-18.15290802806544,-0.32600197232065387,-326.00197232065386,-12.695615021221698,6.347807510610849,571.2388998077384,0.4931532056655629,2.027767412867961,2.027767412867961,1158.3396259926783,-0.21459097412672853
17.78279410038923,17782.79410038923,0.0721186413520447,9.637643337066194,0.05187990284689302,0.05187990284689302,0.049321127541728904,0.049321127541728904,0.485237122062931,0.46699999999999986,0.10939054346996659,0.11756035407872402,0.9305053929721363,-0.21141333565425421,-21.14133356542542,-0.8542697837062528,-0.02193620662856059,-21.936206628560587,0.40717332869149164,407.17332869149163,15.856701084286781,7.928350542143391,2774.8460360682343,0.4255938532093285,2.3496579954319725,0.4255938532093285,1180.9574165529111,0.21878108693993317,-0.14011242021988388,-14.011242021988387,-0.5661601551547689,-0.01453803749730125,-14.53803749730125,-0.3342248404397677,-334.2248404397677,-13.015841206564728,6.507920603282364,670.4308753893184,0.5677011431506463,1.7614901996676762,1.7614901996676762,1180.9574165529054,-0.21878108693993223
29.42727176209282,29427.27176209282,0.05606250981541165,12.39783494519414,0.04032962224535974,0.04032962224535974,0.03876619619685123,0.03876619619685123,0.48147995148422007,0.46699999999999986,0.1110897705542372,0.11756035407872402,0.9449594757076539,-0.215566316158398,-21.556631615839798,-0.6771245606420186,-0.01738741619898396,-17.38741619898396,0.3988673676832041,398.86736768320407,15.53323898192018,7.76661949096009,2360.478167774497,0.50807583520676,1.9682101188556875,0.50807583520676,1199.30191657935,0.2221795411084744,-0.14347378087316184,-14.347378087316184,-0.45067161961427904,-0.011572486769456273,-11.572486769456273,-0.3409475617463236,-340.94756174632363,-13.277646621407586,6.638823310703793,764.1952433978604,0.6372000518247299,1.5693658485060245,1.5693658485060245,1199.301916579351,-0.2221795411084746
48.69675251658631,48696.752516586304,0.04358103463791915,15.948536997330603,0.03135083801628249,0.03135083801628249,0.030397840250542884,0.030397840250542884,0.4784464157012818,0.46699999999999986,0.11245572258117036,0.11756035407872402,0.9565786311417933,-0.21891366528932288,-21.891366528932288,-0.5345465601731024,-0.013726253720072485,-13.726253720072485,0.39217266942135426,392.17266942135427,15.272524878840802,7.636262439420401,2071.985156330178,0.5859349161444887,1.7066741927245122,0.5859349161444887,1214.0484488269483,0.22491144516234074,-0.14619350330811356,-14.619350330811356,-0.3569774148622721,-0.009166577682491052,-9.166577682491052,-0.34638700661622707,-346.38700661622704,-13.48947692877005,6.744738464385025,849.5769030011488,0.6997883023713248,1.4290035952464029,1.4290035952464029,1214.0484488269462,-0.22491144516234035
80.58421877614818,80584.21877614818,0.03387837230914315,20.516149269580396,0.024371045142538395,0.024371045142538395,0.023791228049741715,0.023791228049741715,0.4760164832735325,0.46699999999999986,0.11354596207845553,0.11756035407872402,0.9658525016215904,-0.2215913456746022,-22.15913456746022,-0.42062052546817297,-0.010800825377263122,-10.800825377263122,0.38681730865079567,386.81730865079567,15.063969089565115,7.531984544782557,1866.8065911352705,0.6566392320019673,1.5229062646031544,0.6566392320019673,1225.8184462992747,0.22709192415691107,-0.14837568777833282,-14.837568777833281,-0.28164394042568,-0.007232141169801864,-7.232141169801864,-0.3507513755566656,-350.7513755566656,-13.659440157777404,6.829720078888702,924.9318682823309,0.754542298718613,1.3253067478102034,1.3253067478102034,1225.8184462992715,-0.22709192415691049
133.3521432163324,133352.1432163324,0.026335861914537573,26.391911742259165,0.01894519824417993,0.01894519824417993,0.018592951099652668,0.018592951099652668,0.47408238263270625,0.46699999999999986,0.11441121962574528,0.11756035407872402,0.9732126151060252,-0.22372038170105676,-22.372038170105675,-0.3301172498036047,-0.008476853965180251,-8.47685396518025,0.3825592365978865,382.55923659788647,14.898145419445763,7.4490727097228815,1718.2690722017428,0.7188394447068893,1.3911312287652153,0.7188394447068893,1235.1595857185227,0.22882243925149057,-0.15011485303353073,-15.011485303353073,-0.2215064271806907,-0.005687911300232349,-5.687911300232349,-0.3542297060670614,-354.2297060670614,-13.794898065477176,6.897449032738588,989.7466811287007,0.8013107719622635,1.2479552690289972,1.2479552690289972,1235.1595857185248,-0.22882243925149118
220.673406908459,220673.40690845897,0.02047257809355872,33.950474636288455,0.014727334605966532,0.014727334605966532,0.01451358813713772,0.01451358813713772,0.4725507114572508,0.46699999999999986,0.11509484791298283,0.11756035407872402,0.9790277412392773,-0.22540502898760656,-22.540502898760657,-0.25855400420602265,-0.006639230567536135,-6.639230567536135,0.37918994202478695,379.18994202478694,14.766933738459091,7.3834668692295455,1609.1588519205736,0.7721673296396154,1.295056086440122,0.7721673296396154,1242.5398936534586,0.23018969582596566,-0.15149354809789187,-15.149354809789187,-0.1737728020000888,-0.0044621923469654766,-4.462192346965477,-0.35698709619578367,-356.9870961957837,-13.902280126046866,6.951140063023433,1044.339662784643,0.8404878331221675,1.1897852182883972,1.1897852182883972,1242.5398936534575,-0.23018969582596543
