param,value,pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,E_mix_with_edl_FULL,E_mix_without_edl,delta_E_mix,i_mix_phys_with_edl_FULL_A_per_m,i_mix_phys_without_edl_A_per_m,delta_i_mix_phys_A_per_m,i_mix_abs_with_edl_FULL_A,i_mix_abs_without_edl_A,delta_i_mix_abs_A,i_mix_avg_with_edl_FULL_A_per_m2,i_mix_avg_without_edl_A_per_m2,delta_i_mix_avg_A_per_m2,ratio_i_mix_avg,pct_i_mix_avg,ratio_i_mix_abs,pct_i_mix_abs,ratio_i_mix_phys,pct_i_mix_phys,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,hover_params,value_M
C_tot,82.5404185268019,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5529283097696697,0.4670000000000001,0.08592830976966959,5.794037925424995e-09,5.878017703936222e-09,-8.39797785112269e-11,5.794037925424995e-11,5.878017703936222e-11,-8.397977851122741e-13,0.1158807585084999,0.11756035407872444,-0.0016795955702245402,0.9857129082045823,-1.428709179541767,0.9857129082045822,-1.428709179541774,0.9857129082045823,-1.428709179541765,3.4408192441900356,False,C_tot=0.0825404 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.0825404185268019
C_tot,161.55980984398747,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5380771714587115,0.4670000000000003,0.07107717145871117,6.086777143193954e-09,5.878017703936248e-09,2.0875943925770631e-10,6.086777143193954e-11,5.878017703936248e-11,2.087594392577059e-12,0.12173554286387908,0.11756035407872496,0.004175188785154119,1.035515279091097,3.551527909109715,1.035515279091097,3.5515279091097147,1.0355152790910973,3.5515279091097223,2.8779656499610766,False,C_tot=0.16156 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.16155980984398746
C_tot,316.22776601683796,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.524273468037249,0.4670000000000002,0.057273468037248754,6.2423364928271665e-09,5.878017703936237e-09,3.643187888909295e-10,6.242336492827167e-11,5.878017703936237e-11,3.6431878889093e-12,0.12484672985654333,0.11756035407872473,0.007286375777818599,1.0619798726783287,6.19798726783287,1.0619798726783287,6.19798726783287,1.0619798726783287,6.197987267832862,2.3945785480023574,False,C_tot=0.316228 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.31622776601683794
C_tot,618.9658188912609,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5120575527087546,0.4670000000000001,0.045057552708754556,6.290592933477414e-09,5.878017703936221e-09,4.125752295411926e-10,6.290592933477413e-11,5.878017703936221e-11,4.125752295411923e-12,0.12581185866954825,0.11756035407872442,0.008251504590823827,1.0701895180181085,7.018951801810837,1.0701895180181085,7.018951801810853,1.0701895180181085,7.018951801810857,1.941478303092949,False,C_tot=0.618966 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.6189658188912609
C_tot,1211.5276586285902,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5017121979369958,0.4670000000000001,0.03471219793699576,6.271106391217804e-09,5.878017703936221e-09,3.930886872815827e-10,6.271106391217804e-11,5.878017703936221e-11,3.9308868728158314e-12,0.12542212782435608,0.11756035407872442,0.007861773745631656,1.0668743625964838,6.687436259648393,1.066874362596484,6.6874362596484,1.0668743625964838,6.687436259648392,1.5534406121743816,False,C_tot=1.21153 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,1.2115276586285901
C_tot,2371.373705661655,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.49327668766428817,0.4670000000000003,0.026276687664287868,6.218190972036746e-09,5.878017703936248e-09,3.401732681004984e-10,6.218190972036746e-11,5.878017703936248e-11,3.4017326810049777e-12,0.12436381944073491,0.11756035407872496,0.0068034653620099445,1.057872106760192,5.7872106760192,1.0578721067601922,5.7872106760192095,1.0578721067601922,5.78721067601922,1.2093177137295048,False,C_tot=2.37137 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,2.371373705661655
C_tot,4641.588833612782,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.48661097935107506,0.4670000000000001,0.019610979351074975,6.155151000198997e-09,5.878017703936221e-09,2.7713329626277573e-10,6.155151000198997e-11,5.878017703936221e-11,2.7713329626277547e-12,0.12310302000397992,0.11756035407872442,0.005542665925255499,1.047147407548159,4.714740754815902,1.047147407548159,4.714740754815911,1.047147407548159,4.7147407548159155,0.9204194278396955,True,C_tot=4.64159 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,4.641588833612782
C_tot,9085.175756516881,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.4814744641747176,0.46699999999999986,0.01447446417471776,6.094946841131448e-09,5.878017703936201e-09,2.1692913719524756e-10,6.094946841131448e-11,5.8780177039362e-11,2.1692913719524787e-12,0.12189893682262896,0.117560354078724,0.004338582743904959,1.0369051520634214,3.690515206342129,1.0369051520634214,3.690515206342128,1.0369051520634212,3.6905152063421225,0.6884187407320641,True,C_tot=9.08518 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,9.08517575651688
C_tot,17782.794100389227,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.4775929253366583,0.4670000000000002,0.010592925336658121,6.043266232028709e-09,5.878017703936237e-09,1.6524852809247218e-10,6.043266232028709e-11,5.878017703936237e-11,1.6524852809247228e-12,0.12086532464057417,0.11756035407872473,0.0033049705618494463,1.028112968761869,2.811296876186899,1.028112968761869,2.8112968761868986,1.0281129687618689,2.811296876186897,0.5081600540715849,True,C_tot=17.7828 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,17.782794100389225
C_tot,34807.00588428413,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.4747029850949682,0.4670000000000001,0.00770298509496814,6.001554416031855e-09,5.878017703936222e-09,1.235367120956325e-10,6.001554416031855e-11,5.878017703936222e-11,1.2353671209563282e-12,0.1200310883206371,0.11756035407872444,0.0024707342419126588,1.0210167301831885,2.101673018318853,1.0210167301831885,2.101673018318851,1.0210167301831885,2.1016730183188455,0.37159375199006606,True,C_tot=34.807 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,34.80700588428413
C_tot,68129.20690579622,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.4725750684264507,0.4670000000000001,0.005575068426450613,5.969167857531012e-09,5.878017703936221e-09,9.115015359479096e-11,5.969167857531013e-11,5.878017703936221e-11,9.115015359479163e-13,0.11938335715062025,0.11756035407872442,0.0018230030718958262,1.0155069545867057,1.5506954586705737,1.0155069545867057,1.5506954586705792,1.0155069545867057,1.5506954586705677,0.26993031569647,True,C_tot=68.1292 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,68.12920690579622
C_tot,133352.1432163324,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.4710210206150574,0.46699999999999986,0.004021020615057547,5.944654572848415e-09,5.878017703936201e-09,6.663686891221407e-11,5.944654572848415e-11,5.8780177039362e-11,6.663686891221454e-13,0.11889309145696829,0.117560354078724,0.0013327373782442836,1.011336622696388,1.1336622696388097,1.0113366226963882,1.133662269638816,1.011336622696388,1.133662269638808,0.19516348503057623,True,C_tot=133.352 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,133.3521432163324
C_tot,261015.72156825385,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.469892853295508,0.46699999999999997,0.0028928532955080355,5.926417540525333e-09,5.878017703936211e-09,4.839983658912164e-11,5.926417540525333e-11,5.878017703936211e-11,4.839983658912226e-13,0.11852835081050665,0.11756035407872421,0.000967996731782439,1.0082340406284778,0.8234040628477697,1.0082340406284778,0.8234040628477751,1.0082340406284775,0.8234040628477645,0.14063902602823636,True,C_tot=261.016 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,261.01572156825387
