C_tot_M,C_tot_mol_per_m3,lambda_D_nm,C_D_F_per_m2,g_Au,g_Pd,q_Au,q_Pd,E_mix_with_EDL_V,E_mix_without_EDL_V,delta_E_mix_mV,i_mix_abs_with_EDL_A,i_mix_abs_without_EDL_A,i_mix_abs_with_EDL_1e_minus_3_uA,i_mix_abs_without_EDL_1e_minus_3_uA,i_mix_avg_with_EDL_A_per_m2,i_mix_avg_without_EDL_A_per_m2,i_mix_avg_ratio_with_over_without,I_Au_with_EDL_A,I_Pd_with_EDL_A,relative_current_balance_residual_with_EDL,relative_current_balance_residual_without_EDL,closed_form_minus_brent_with_EDL_V,closed_form_minus_brent_without_EDL_V,Au_sigma_C_per_m2,Au_sigma_uC_per_cm2,Au_sigma_from_diffuse_C_per_m2,Au_charge_relation_residual_C_per_m2,Au_phi_RP_tilde,Au_phi_RP_V,Au_phi_RP_mV,Au_eta_RP_V,Au_eta_RP_mV,Au_eta_RP_star_beta_eta,Au_f_eta,Au_exp_f_eta,Au_c_Red1_star,Au_c_Ox2_star,Au_reactant_star,Au_reactant_times_exp_f_eta,Au_j_reconstructed_A_per_m2,Au_j_model_A_per_m2,Au_j_reconstruction_residual_A_per_m2,Pd_sigma_C_per_m2,Pd_sigma_uC_per_cm2,Pd_sigma_from_diffuse_C_per_m2,Pd_charge_relation_residual_C_per_m2,Pd_phi_RP_tilde,Pd_phi_RP_V,Pd_phi_RP_mV,Pd_eta_RP_V,Pd_eta_RP_mV,Pd_eta_RP_star_beta_eta,Pd_f_eta,Pd_exp_f_eta,Pd_c_Red1_star,Pd_c_Ox2_star,Pd_reactant_star,Pd_reactant_times_exp_f_eta,Pd_j_reconstructed_A_per_m2,Pd_j_model_A_per_m2,Pd_j_reconstruction_residual_A_per_m2
0.01,10.0,3.0412178890177213,0.2285445399406402,0.8751029451499736,1.750205890299947,0.4666959472350365,0.6363908594890921,0.6008249905513605,0.46699999999999997,133.82499055136054,3.997571292264299e-11,5.878017703936212e-11,0.039975712922642986,0.05878017703936212,0.07995142584528597,0.11756035407872424,0.6800883382143145,3.997571292264299e-11,-3.9975712922642845e-11,1.7782255448160275e-15,0.0,1.7885692926711272e-13,-1.1102230246251565e-16,-0.03511007332158092,-3.511007332158092,-0.03511007332158093,6.938893903907228e-18,-5.9826611151919336,-0.15362464284073493,-153.62464284073494,0.6544496333920955,654.4496333920955,25.486473401312388,12.743236700656194,342229.4510731675,0.0025221057402127632,396.49408193156904,0.0025221057402127632,863.1388630214988,0.15990285169057236,0.15990285169057195,4.163336342344337e-16,-0.026059868474661442,-2.605986847466144,-0.02605986847466145,6.938893903907228e-18,-4.440530794748936,-0.11402533826198591,-114.02533826198591,-0.11914967118665354,-119.14967118665353,-4.640089581430637,2.3200447907153183,10.176130092011762,0.01178967895894448,84.81995171219904,84.81995171219904,863.1388630214933,-0.15990285169057136,-0.15990285169057136,0.0
0.01539926526059,15.39926526059,2.4507416771457873,0.28360954962592466,0.7051948718362834,1.4103897436725668,0.4135567632084631,0.5851293332851808,0.5919288023584145,0.46699999999999997,124.92880235841453,4.3992138431816806e-11,5.878017703936212e-11,0.043992138431816805,0.05878017703936212,0.08798427686363361,0.11756035407872424,0.7484179301188135,4.3992138431816806e-11,-4.399213843181685e-11,5.141423145308724e-16,0.0,2.1997181853805614e-11,-1.1102230246251565e-16,-0.03965191348218457,-3.9651913482184566,-0.039651913482184574,6.938893903907228e-18,-5.444735871573255,-0.13981163023066273,-139.81163023066273,0.6317404325890772,631.7404325890772,24.602100620428835,12.301050310214418,219926.85883452784,0.004318980622549012,231.53611636484064,0.004318980622549012,949.8598416843978,0.17596855372726705,0.17596855372726722,-1.6653345369377348e-16,-0.03121008926216766,-3.1210089262167657,-0.031210089262167645,-1.3877787807814457e-17,-4.285560963837888,-0.11004597448616639,-110.04597448616639,-0.1320252231554191,-132.0252231554191,-5.141506949606555,2.5707534748032774,13.075672920259425,0.013765897184443699,72.64328554843928,72.64328554843928,949.8598416844003,-0.17596855372726752,-0.17596855372726738,-1.3877787807814457e-16
0.02548296747979,25.482967479790002,1.9051208779616884,0.36483445819377425,0.5481938328691918,1.0963876657383835,0.35408604609492017,0.5229889889436156,0.5808786402478763,0.46699999999999997,113.8786402478763,4.862527344397257e-11,5.878017703936212e-11,0.04862527344397257,0.05878017703936212,0.09725054688794513,0.11756035407872424,0.827239315924664,4.862527344397257e-11,-4.862527344397279e-11,2.259317373943048e-15,0.0,6.7664762681829416e-12,-1.1102230246251565e-16,-0.045100471574042414,-4.510047157404242,-0.04510047157404242,6.938893903907228e-18,-4.8141403747605525,-0.12361900188191172,-123.61900188191171,0.6044976421297881,604.4976421297881,23.54117458580118,11.77058729290059,129390.11833893074,0.00811419424691956,123.24082583796117,0.00811419424691956,1049.8965538339928,0.19450109377589042,0.19450109377589025,1.6653345369377348e-16,-0.037993232455313046,-3.7993232455313044,-0.03799323245531304,-6.938893903907228e-18,-4.0554953850206825,-0.10413827861384115,-104.13827861384115,-0.14898308113828254,-148.98308113828253,-5.801903066238717,2.9009515331193585,18.19144690086278,0.01732689457302391,57.7137464411477,57.7137464411477,1049.8965538339964,-0.19450109377589112,-0.19450109377589114,2.7755575615628914e-17
0.04216965034286,42.16965034286,1.480974348905079,0.4693219324282493,0.42614671546503174,0.8522934309300635,0.2988098705721702,0.460128733762293,0.5693470632144161,0.46699999999999997,102.34706321441611,5.289326664637538e-11,5.878017703936212e-11,0.05289326664637538,0.05878017703936212,0.10578653329275076,0.11756035407872424,0.8998487127889292,5.289326664637538e-11,-5.2893266646375664e-11,2.6878972844134944e-15,0.0,2.220446049250313e-16,-1.1102230246251565e-16,-0.05057725588464212,-5.057725588464212,-0.050577255884642104,-1.3877787807814457e-17,-4.196796676588449,-0.1077666573623734,-107.7666573623734,0.5771137205767896,577.1137205767895,22.474752430949145,11.237376215474573,75915.5043170363,0.015043689521906402,66.47305493401832,0.015043689521906402,1142.0492768444394,0.21157306658550173,0.2115730665855015,2.220446049250313e-16,-0.045490187087649944,-4.5490187087649945,-0.045490187087649944,0.0,-3.774682169832927,-0.09692746906645909,-96.9274690664591,-0.16772546771912478,-167.72546771912477,-6.531794738106401,3.2658973690532007,26.203614756434185,0.02294438189990931,43.58365391416156,43.58365391416156,1142.0492768444444,-0.21157306658550265,-0.21157306658550265,0.0
0.06978305848599,69.78305848599,1.1512576695194447,0.603734300067619,0.3312715543536284,0.6625431087072567,0.24883845318430955,0.3985118372193249,0.5576364411780959,0.46699999999999997,90.63644117809588,5.651094149050972e-11,5.878017703936212e-11,0.056510941490509725,0.05878017703936212,0.11302188298101944,0.11756035407872424,0.9613945438215878,5.651094149050972e-11,-5.6510941490509774e-11,4.574228186699592e-16,0.0,1.4432899320127035e-15,-1.1102230246251565e-16,-0.05594103736449138,-5.594103736449138,-0.05594103736449139,6.938893903907228e-18,-3.608429148523907,-0.0926583719994473,-92.65837199944731,0.5502948131775431,550.2948131775431,21.430333830635497,10.715166915317749,45033.72422605496,0.027094374693636545,36.908030220563184,0.027094374693636545,1220.1605980306306,0.22604376596203887,0.22604376596203887,0.0,-0.053499619386063894,-5.3499619386063895,-0.05349961938606389,-6.938893903907228e-18,-3.450947553399251,-0.08861451035674446,-88.61451035674446,-0.18774904846515966,-187.74904846515966,-7.311580426789183,3.6557902133945914,38.69808878418235,0.031715569939434196,31.530254758456344,31.530254758456344,1220.1605980306317,-0.2260437659620391,-0.2260437659620391,0.0
0.11547819846895,115.47819846895,0.8949474530786109,0.776641959160643,0.2575189218673561,0.5150378437347122,0.20478333756199282,0.33995048101577113,0.5460727833222255,0.46699999999999997,79.07278332222556,5.92985107996166e-11,5.878017703936212e-11,0.0592985107996166,0.05878017703936212,0.11859702159923319,0.11756035407872424,1.0088181728324392,5.92985107996166e-11,-5.929851079961655e-11,4.3591978607410924e-16,0.0,2.220446049250313e-16,-1.1102230246251565e-16,-0.0610610639731227,-6.10610639731227,-0.06106106397312268,-2.0816681711721685e-17,-3.0618015193590176,-0.07862189681216106,-78.62189681216105,0.5246946801343866,524.6946801343865,20.433378409493766,10.216689204746883,27355.9464514729,0.0468033021700312,21.366013798921944,0.0468033021700312,1280.348627915479,0.23719404319846654,0.2371940431984664,1.3877787807814457e-16,-0.061761418738193824,-6.1761418738193825,-0.06176141873819379,-3.469446951953614e-17,-3.0969195986104525,-0.07952366983228995,-79.52366983228995,-0.20840354684548448,-208.40354684548447,-8.115936173554823,4.057968086777412,57.85663190712835,0.0451881859719131,22.12967789018028,22.12967789018028,1280.3486279154772,-0.23719404319846618,-0.23719404319846618,0.0
0.19109529749704,191.09529749703998,0.6957008539245898,0.999069843574089,0.20018620448448,0.40037240896896,0.16679595527467894,0.28590423976129226,0.5349718437152959,0.46699999999999997,67.97184371529596,6.12129780508316e-11,5.878017703936212e-11,0.0612129780508316,0.05878017703936212,0.12242595610166318,0.11756035407872424,1.0413881198391142,6.12129780508316e-11,-6.121297805083143e-11,1.3724300571139373e-15,0.0,6.57840448781144e-12,-1.1102230246251565e-16,-0.06582781151936035,-6.582781151936034,-0.06582781151936036,1.3877787807814457e-17,-2.565943466790173,-0.0658890986879024,-65.88909868790239,0.5008609424031983,500.86094240319835,19.505212372343806,9.752606186171903,17198.994231377434,0.07684664497187264,13.012929847048225,0.07684664497187264,1321.6850035719472,0.24485191220332603,0.24485191220332636,-3.3306690738754696e-16,-0.06998942701680587,-6.998942701680587,-0.06998942701680586,-1.3877787807814457e-17,-2.7281616820170673,-0.07005458874268942,-70.05458874268942,-0.2289735675420146,-228.9735675420146,-8.917002074729321,4.458501037364661,86.3579646671559,0.06533929373017591,15.304726190178666,15.304726190178666,1321.6850035719447,-0.24485191220332558,-0.2448519122033257,1.1102230246251565e-16
0.31622776601684,316.22776601684,0.5408135153482233,1.285200394552387,0.15561775490246135,0.3112355098049227,0.13466196261028898,0.23736049510375629,0.5246058305062271,0.46699999999999997,57.60583050622714,6.23338803139136e-11,5.878017703936212e-11,0.062333880313913605,0.05878017703936212,0.1246677606278272,0.11756035407872424,1.0604575122693445,6.23338803139136e-11,-6.233388031391344e-11,1.3477507021757625e-15,0.0,2.546851618490109e-13,-1.1102230246251565e-16,-0.07016059899979467,-7.016059899979467,-0.07016059899979467,0.0,-2.125964238831703,-0.05459117449479961,-54.59117449479961,0.47919700500102674,479.19700500102675,18.661545669520024,9.330772834760012,11279.845574562878,0.11931786186488091,8.380974854648583,0.11931786186488091,1345.8870561228819,0.24933552125565434,0.24933552125565442,-8.326672684688674e-17,-0.07790947319044733,-7.790947319044733,-0.07790947319044735,1.3877787807814457e-17,-2.3607659602449105,-0.060620486517654594,-60.62048651765459,-0.24877368297611827,-248.77368297611827,-9.688085271366793,4.8440426356833965,126.98165607647915,0.0943479287498889,10.599066807825153,10.599066807825153,1345.8870561228794,-0.24933552125565386,-0.24933552125565375,-1.1102230246251565e-16
0.52329911468149,523.2991146814901,0.42040951471221355,1.6532778611839722,0.12097180074544321,0.24194360149088642,0.10791689912716564,0.19481045773773153,0.5151781732592221,0.46699999999999997,48.178173259222135,6.281788837634411e-11,5.878017703936212e-11,0.06281788837634411,0.05878017703936212,0.12563577675268822,0.11756035407872424,1.0686917178605662,6.281788837634411e-11,-6.281788837634411e-11,0.0,0.0,3.175237850427948e-14,-1.1102230246251565e-16,-0.07401110830172937,-7.401110830172937,-0.07401110830172937,0.0,-1.7433499533503651,-0.044766285232131116,-44.76628523213112,0.45994445849135324,459.94445849135326,17.911786651422528,8.955893325711264,7753.45109423238,0.17493339922548481,5.716461261414264,0.17493339922548481,1356.337555642625,0.25127155350537617,0.25127155350537644,-2.7755575615628914e-16,-0.0852927061817859,-8.52927061817859,-0.0852927061817859,0.0,-2.009090780493938,-0.05159006128631318,-51.59006128631318,-0.2672317654544647,-267.2317654544647,-10.406905183733924,5.203452591866962,181.89918260560742,0.1341105551850803,7.45653463756035,7.45653463756035,1356.3375556426267,-0.2512715535053765,-0.25127155350537644,-5.551115123125783e-17
0.86596432336007,865.96432336007,0.3268116551169266,2.1267715897590125,0.09403924754451995,0.1880784950890399,0.08595600912452017,0.1583047718365986,0.5068113385785963,0.46699999999999997,39.81133857859631,6.284705810149619e-11,5.878017703936212e-11,0.06284705810149618,0.05878017703936212,0.12569411620299237,0.11756035407872424,1.069187968920384,6.284705810149619e-11,-6.28470581014964e-11,1.6452254042208975e-15,0.0,6.445954880973659e-13,-1.1102230246251565e-16,-0.07736261059577443,-7.736261059577442,-0.07736261059577441,-1.3877787807814457e-17,-1.4165887330732132,-0.03637560844253166,-36.375608442531664,0.443186947021128,443.186947021128,17.259192702909758,8.629596351454879,5594.819456229059,0.24253997591099585,4.123031662075232,0.24253997591099585,1356.9673761401668,0.25138823240598507,0.25138823240598474,3.3306690738754696e-16,-0.09197663708269706,-9.197663708269706,-0.09197663708269706,0.0,-1.6841865442998536,-0.04324706871466111,-43.24706871466111,-0.2839415927067426,-283.9415927067426,-11.057642148163628,5.528821074081814,251.84682718602124,0.1855953441580797,5.388066196036987,5.388066196036987,1356.9673761401698,-0.25138823240598557,-0.25138823240598557,0.0
1.0,1000.0,0.30412178890177216,2.285445399406402,0.08751029451499735,0.1750205890299947,0.0804684746032908,0.1489510827844115,0.5046235116332828,0.46699999999999997,37.62351163328282,6.27961520693509e-11,5.878017703936212e-11,0.0627961520693509,0.05878017703936212,0.1255923041387018,0.11756035407872424,1.068321928110211,6.27961520693509e-11,-6.279615206935096e-11,5.145497233997417e-16,0.0,4.326539126964235e-13,-1.1102230246251565e-16,-0.07822941824314861,-7.822941824314861,-0.07822941824314864,2.7755575615628914e-17,-1.3330080353312628,-0.03422939715097422,-34.22939715097422,0.43885290878425703,438.852908784257,17.09041065367587,8.545205326837936,5142.040822562267,0.26368289968638486,3.7924340227954287,0.26368289968638486,1355.8682343989822,0.2511846082774036,0.2511846082774036,0.0,-0.09374354490045034,-9.374354490045034,-0.09374354490045031,-2.7755575615628914e-17,-1.597364539057932,-0.04101762611559143,-41.017626115591426,-0.2883588622511257,-288.35886225112574,-11.229665504897483,5.614832752448741,274.46747134401755,0.2024293101502455,4.939996086820568,4.939996086820568,1355.8682343989833,-0.25118460827740374,-0.2511846082774038,5.551115123125783e-17
