run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm
ofat_compare:pzc_Pd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.5424285714285715,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48180867736188726,0.7085044186740631,0.7085044186740631,2.154716312519662e-09,2.154716312519662e-09,3.3306690738754696e-15,3.3306690738754696e-15,1.0129290369868164e-23,1.0129290369868164e-23,True,brentq,12,1.0,0.09481288196000784,-0.03429795441065863,0.02822480808016813,-0.010218052136237634,3.808945654085049,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,pzc_Pd,0.5424285714285715,,,
ofat_compare:pzc_Pd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.5424285714285715,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,pzc_Pd,0.5424285714285715,,,
ofat_compare:pzc_Pd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.571,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4818117436555502,0.7085525125487075,0.7085525125487075,2.154862576471583e-09,2.154862576471583e-09,3.219646771412954e-15,3.219646771412954e-15,9.791647357539226e-24,9.791647357539226e-24,True,brentq,12,1.0,0.09481288196000784,-0.0342979560623205,0.02822480808016813,-0.010222601443996658,3.809041850714747,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,pzc_Pd,0.571,,,
ofat_compare:pzc_Pd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.571,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,pzc_Pd,0.571,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,8.849999999999993e-06,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5436703301874152,0.283945539893867,0.283945539893867,8.635402554320234e-10,8.635402554320234e-10,2.556910239093213e-11,2.556910239093213e-11,7.776121159742858e-20,7.776121159742858e-20,True,brentq,12,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,5.759374575138695,False,0.0,0.1,0.834,8.849999999999993e-06,0.0003878,with_edl_FULL,0.01,,,it0_1,8.849999999999993e-06,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,8.849999999999993e-06,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5595336238452789,0.24621203101947758,0.24621203101947758,7.487844332278214e-10,7.487844332278214e-10,6.938893903907228e-15,6.938893903907228e-15,2.1102688270558677e-23,2.1102688270558677e-23,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.849999999999993e-06,0.0003878,without_edl,0.01,,,it0_1,8.849999999999993e-06,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,1.2297035125202271e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5348851526881039,0.32319518678417136,0.32319518678417136,9.829069836924458e-10,9.829069836924458e-10,1.7532647555995595e-10,1.7532647555995595e-10,5.332060138913663e-19,5.332060138913663e-19,True,brentq,10,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,5.482388135481395,False,0.0,0.1,0.834,1.2297035125202271e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,1.2297035125202271e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,1.2297035125202271e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5498248389494304,0.28318132357759096,0.28318132357759096,8.612161070998854e-10,8.612161070998854e-10,5.562217353372034e-14,5.562217353372034e-14,1.6915914917679836e-22,1.6915914917679836e-22,True,brentq,17,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,1.2297035125202271e-05,0.0003878,without_edl,0.01,,,it0_1,1.2297035125202271e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,1.708667490061675e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.526080652153839,0.3680065476561401,0.3680065476561401,1.1191880960075058e-09,1.1191880960075058e-09,-8.881784197001252e-16,-8.881784197001252e-16,-2.7011440986315105e-24,-2.7011440986315105e-24,True,brentq,11,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,5.204792462982118,False,0.0,0.1,0.834,1.708667490061675e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,1.708667490061675e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,1.708667490061675e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5401160540710273,0.3257016390236947,0.3257016390236947,9.905296510812526e-10,9.905296510812526e-10,1.9262924588758779e-10,1.9262924588758779e-10,5.8582750854132525e-19,5.8582750854132525e-19,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,1.708667490061675e-05,0.0003878,without_edl,0.01,,,it0_1,1.708667490061675e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,2.374185778822557e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5172574309197342,0.41918472140691126,0.41918472140691126,1.2748320735456083e-09,1.2748320735456083e-09,-8.317790900491673e-13,-8.317790900491673e-13,-2.5296214483684095e-21,-2.5296214483684095e-21,True,brentq,10,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,4.926606548567188,False,0.0,0.1,0.834,2.374185778822557e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,2.374185778822557e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,2.374185778822557e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5304072691578149,0.37460647563416677,0.37460647563416677,1.139259915040509e-09,1.139259915040509e-09,1.2364553825250368e-12,1.2364553825250368e-12,3.7603302283073914e-21,3.7603302283073914e-21,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,2.374185778822557e-05,0.0003878,without_edl,0.01,,,it0_1,2.374185778822557e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,3.2989204424787176e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5084161177048981,0.47765351711609766,0.47765351711609766,1.4526484210057085e-09,1.4526484210057085e-09,-1.3999912340523224e-13,-1.3999912340523224e-13,-4.257678385467918e-22,-4.257678385467918e-22,True,brentq,10,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,4.647850215019632,False,0.0,0.1,0.834,3.2989204424787176e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,3.2989204424787176e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,3.2989204424787176e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5206984842618655,0.43085448404517424,0.43085448404517424,1.3103223644416843e-09,1.3103223644416843e-09,2.19824158875781e-14,2.19824158875781e-14,6.685331644112989e-23,6.685331644112989e-23,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,3.2989204424787176e-05,0.0003878,without_edl,0.01,,,it0_1,3.2989204424787176e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,4.58383509111962e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4995573661984352,0.5444732659953323,0.5444732659953323,1.6558618366369087e-09,1.6558618366369087e-09,-1.9984014443252818e-15,-1.9984014443252818e-15,-6.0775742219208984e-24,-6.0775742219208984e-24,True,brentq,10,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,4.368544072397439,False,0.0,0.1,0.834,4.58383509111962e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,4.58383509111962e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,4.58383509111962e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5109896993661576,0.4955482579644306,0.4955482579644306,1.5070702269929948e-09,1.5070702269929948e-09,2.4696356071274295e-12,2.4696356071274295e-12,7.51069998775108e-21,7.51069998775108e-21,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,4.58383509111962e-05,0.0003878,without_edl,0.01,,,it0_1,4.58383509111962e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,6.369218206060185e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4906818536549129,0.6208613572426246,0.6208613572426246,1.888174666246092e-09,1.888174666246092e-09,-1.532107773982716e-14,-1.532107773982716e-14,-4.659473570139356e-23,-4.659473570139356e-23,True,brentq,9,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,4.088709473750264,False,0.0,0.1,0.834,6.369218206060185e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,6.369218206060185e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,6.369218206060185e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5012809144705007,0.5699559481573799,0.5699559481573799,1.7333602254882808e-09,1.7333602254882808e-09,6.6383565311411985e-12,6.6383565311411985e-12,2.0188688636184237e-20,2.0188688636184237e-20,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,6.369218206060185e-05,0.0003878,without_edl,0.01,,,it0_1,6.369218206060185e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,8.849999999999994e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48179027962249854,0.7082159255330222,0.7082159255330222,2.1538389420182693e-09,2.1538389420182693e-09,3.219646771412954e-15,3.219646771412954e-15,9.791647357539226e-24,9.791647357539226e-24,True,brentq,12,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,3.8083684750190656,False,0.0,0.1,0.834,8.849999999999994e-05,0.0003878,with_edl_FULL,0.01,,,it0_1,8.849999999999994e-05,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,8.849999999999994e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259981,0.6555361211259981,1.993628178465673e-09,1.993628178465673e-09,7.088707398850147e-11,7.088707398850147e-11,2.1558303751395345e-19,2.1558303751395345e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.849999999999994e-05,0.0003878,without_edl,0.01,,,it0_1,8.849999999999994e-05,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,0.00012297035125202272,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47288336481425625,0.8081431861902902,0.8081431861902902,2.4577395147296896e-09,2.4577395147296896e-09,1.3045675650857902e-11,1.3045675650857902e-11,3.9674742163711953e-20,3.9674742163711953e-20,True,brentq,12,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,3.527543799449411,False,0.0,0.1,0.834,0.00012297035125202272,0.0003878,with_edl_FULL,0.01,,,it0_1,0.00012297035125202272,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,0.00012297035125202272,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48186334467482983,0.753966350222971,0.753966350222971,2.2929759520154996e-09,2.2929759520154996e-09,-9.247225207786869e-11,-9.247225207786869e-11,-2.812282672569704e-19,-2.812282672569704e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,0.00012297035125202272,0.0003878,without_edl,0.01,,,it0_1,0.00012297035125202272,,,
ofat_compare:it0_1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,0.00017086674900616746,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46396185014138247,0.9224889949136917,0.9224889949136917,2.805490033753497e-09,2.805490033753497e-09,1.663225113190947e-11,1.663225113190947e-11,5.0582299676998324e-20,5.0582299676998324e-20,True,brentq,14,1.0,0.09481288196000784,-0.03429794450068687,0.02822480808016813,-0.010190756289682967,3.2462588071105074,False,0.0,0.1,0.834,0.00017086674900616746,0.0003878,with_edl_FULL,0.01,,,it0_1,0.00017086674900616746,,,
ofat_compare:it0_1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.0005250617670899841,4.375514725749868,0.00016495690516077002,0.513,0.361,0.371,0.00017086674900616746,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47215455978259996,0.8671761006969617,0.8671761006969617,2.6372714703682328e-09,2.6372714703682328e-09,1.0558220964185239e-13,1.0558220964185239e-13,3.210985047248208e-22,3.210985047248208e-22,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,0.00017086674900616746,0.0003878,without_edl,0.01,,,it0_1,0.00017086674900616746,,,
